cddaId,cddaCountryCode,cddaRegionCode,siteName,legalFoundationDate,FDsource
555546933,FR,FR,Landes Du Moulinel,,
555559660,FR,FR,"Prairies Des """"Sicherons"""" Et Des """"Abimeux"""" A Droyes",,
555546879,FR,FR,Etang De Vigneulles,,
555640131,FR,FR,Pic Saint Loup,,
555640647,FR,FR,Champ Du Bois Banal,,
555640183,FR,FR,Tourbiere De Puy La Dama,,
555546542,FR,FR,Lochfeld,,
555547061,FR,FR,Prairies De Bel Air/Les Essarts,,
555639933,FR,FR,Prevital,,
555547079,FR,FR,Barcaggio,,
555559559,FR,FR,Prairies Du Ruisseau De Vignols,,
555546741,FR,FR,Grands Marais (Les),,
555546882,FR,FR,Marais De La Prale,,
555640392,FR,FR,Petite Prairie De Saint-Yrieix,,
555640072,FR,FR,Marais Sale De St-Beauzire,,
555547128,FR,FR,Lac De Lorlanges,,
555640067,FR,FR,Aeussere Riedmatten,,
555640203,FR,FR,Lande De La Cascade Des Moulines,,
555547092,FR,FR,Tourbiere Du Lac De Bonlieu,,
555546515,FR,FR,Elschberg,,
555559704,FR,FR,Pelouse Des Chouilleux,,
555546650,FR,FR,Gatine Beauchet,,
555640188,FR,FR,Lande Des Tuileries De Forgeas,,
555546912,FR,FR,La Moutiere,,
555640422,FR,FR,"Prairie Du """"Pont De Seuillon"""" A Lanques-Sur-Rognon",,
555547076,FR,FR,Verger De Villebramar,,
555640619,FR,FR,Tourbiere De Moureze,,
555640320,FR,FR,Vallee Au Lievre,,
555546746,FR,FR,Prairies Du Montet (Les),,
555546597,FR,FR,Rives De L'Ardoux,,
555559651,FR,FR,"Val D'Allier -Les Toises, Malmouche",,
555640396,FR,FR,Coteaux De Marsac Mc,,
555640068,FR,FR,G'Fell,,
555546581,FR,FR,Heyssel,,
555546885,FR,FR,Zone Tufeuse,,
555640505,FR,FR,Noues De Letanne Et Des Douces Terres,,
555546797,FR,FR,Lande De Massaloux,,
555546657,FR,FR,Les Coteaux De Saint-Adrien,,
555640655,FR,FR,Au Muret,,
555547021,FR,FR,La Pierre Glissoire,,
555559560,FR,FR,La Sablonniere,,
555559650,FR,FR,Sources Du Bord De La Couze Pavin,,
555640008,FR,FR,Richhof,,
555546567,FR,FR,Russenlager,,
555640369,FR,FR,Brandes D'Haims,,
555640180,FR,FR,Bois Sur Pente De L'Esclos,,
555559642,FR,FR,Boisement Compensatoire Du Petit Etang A Eclaires,,
555640030,FR,FR,La Garde - Merigon,,
555640050,FR,FR,Tourbiere De Gamet,,
555547055,FR,FR,Collet Des Preires,,
555546779,FR,FR,Bois Sur Pente Du Moulin De Bledou,,
555546580,FR,FR,Stockacker,,
555546458,FR,FR,Waldbrunnen (Fronholz),,
555546999,FR,FR,Le Grand Marais,,
555640336,FR,FR,Prairies Des Chenevieres (Les),,
555640019,FR,FR,Coteau De Castelmerle,,
555640123,FR,FR,Marais Des Goureux,,
555640029,FR,FR,Butte De Lot,,
555640463,FR,FR,Val Dallier A Azerat Rive Gauche,,
555546829,FR,FR,Neuf-Etang,,
555546652,FR,FR,Vallee Bridard,,
555640161,FR,FR,Lande Du Barrot,,
555546911,FR,FR,Col De Sapois,,
555546565,FR,FR,Kopp,,
555640307,FR,FR,Les Larris D'Auteuil,,
555639973,FR,FR,Hundsbrunnen,,
555640197,FR,FR,Tourbiere De Goutte Negre,,
555546541,FR,FR,Bruehly,,
555546444,FR,FR,Bischenberg (Kritt),,
555640275,FR,FR,Gravieres De Spoy,,
555640558,FR,FR,Cote De La Brebis,,
555640064,FR,FR,Holiesel,,
555559705,FR,FR,"Marais Tufeux De """"La Fontaine Aux Chevres"""" A Colmier-Le-Haut",,
555546768,FR,FR,Marais De Mignerette (Le),,
555640151,FR,FR,Etang Des Oussines,,
555546447,FR,FR,Eckmatt,,
555546681,FR,FR,Val D'Allier- Les Jelines,,
555559724,FR,FR,Auf Der Steinerne Bruecke,,
555640536,FR,FR,Marais Des Vanneaux,,
555640077,FR,FR,Megaphorbiaie De La Renaudais,,
555640556,FR,FR,Sous Les Cotes Et La Cote De Lis,,
555640109,FR,FR,Friche De Luzinay,,
555546634,FR,FR,Grande Malavere,,
555546698,FR,FR,Val D'Allier- Amont De Lourse,,
555546526,FR,FR,Obermatt,,
555546715,FR,FR,Brandes De Bellebouche (Les),,
555640014,FR,FR,Wolfsacker,,
555547009,FR,FR,Le Marais De Comporte,,
555640587,FR,FR,Prairies De Moustier-En-Fagne,,
555640308,FR,FR,Le Marais Chantraine,,
555640052,FR,FR,Val D'Allier- Les Sabots De Bois,,
555640634,FR,FR,Marais De Cottin,,
555559716,FR,FR,Prairies De La Vallee De L'Aisne (08) - La Lisiere Et L'Armageat (St-Lambert-Et-Mont-De-Jeux),,
555640257,FR,FR,Pres Gauthier,,
555546507,FR,FR,Geissenrieth,,
555559706,FR,FR,"Prairies Des """"Seulx"""" Et Des """"Pres Aux Moines"""" A Coiffy-Le-Bas",,
555639992,FR,FR,Boehlgasse,,
555640311,FR,FR,Le Coteau De Bellevue,,
555640572,FR,FR,Wiesenaht,,
555546664,FR,FR,Massif Des Couriasses,,
555546479,FR,FR,Goldbuch,,
555546495,FR,FR,Junker Bruch Ouest,,
555546910,FR,FR,Tourbiere Du Grand Etang,,
555640538,FR,FR,Entre Deux Voies,,
555640408,FR,FR,Sagnes Du Plateau De Bayard,,
555547047,FR,FR,Le Cul De La Lampe,,
555546734,FR,FR,Bosquets De Seris (Les),,
555639948,FR,FR,Le Vert Louret,,
555546769,FR,FR,Bois Des Roches (Le),,
555546693,FR,FR,Volcan Du Mont-Bar,,
555546435,FR,FR,Sang,,
555640071,FR,FR,Lautermatten,,
555640349,FR,FR,Etang De Boutache,,
555559733,FR,FR,Prairie De La Louviere,,
555547109,FR,FR,Pelouse De Barrat,,
555546647,FR,FR,"Bressus, Pont Jacquin",,
555640305,FR,FR,Les Marais Communaux,,
555559700,FR,FR,Roseliere De La Barraque,,
555547135,FR,FR,Grenier De Toucy,,
555640591,FR,FR,Les Ires,,
555559658,FR,FR,Megaphorbiaie De Verneuil,,
555546497,FR,FR,Sauermatt,,
555546662,FR,FR,Le Chemin,,
555640075,FR,FR,Sources Des Saladis,,
555559655,FR,FR,Gite De Reproduction De Chateauneuf,,
555546812,FR,FR,La Bouyere,,
555546649,FR,FR,Marais Des Comailles,,
555547051,FR,FR,Sagne De Correo,,
555546656,FR,FR,Cote De L'Etang,,
555559740,FR,FR,Boisement Compensatoire De Sivry-Ante,,
555546951,FR,FR,Marais De Saint-Augustin-Les-Mathes,,
555639975,FR,FR,Terril Fernand,,
555639954,FR,FR,Eichmatt,,
555640040,FR,FR,Coteau Du Puy-St-Jean,,
555640598,FR,FR,Coteau Des Altesses,,
555547064,FR,FR,Mollairon,,
555640062,FR,FR,Bois De Pitrot,,
555546745,FR,FR,Plateau De Chabris (Le),,
555640056,FR,FR,Val De Loire - Port Saint Aubin,,
555546651,FR,FR,Pres Beauchet,,
555546732,FR,FR,Marniere Saint Nicolas (La),,
555546600,FR,FR,Alpage Et Falaise Du Bargy,,
555546722,FR,FR,Luneaux (Les),,
555546833,FR,FR,Bannstein,,
555547105,FR,FR,Prairies De La Vallee De L'Aisne (08) - Les Dix Fauchees (Vouziers),,
555640081,FR,FR,Lande Du Gue Safray,,
555546439,FR,FR,Bischenberg (Steingasse),,
555546471,FR,FR,Neumatt,,
555639997,FR,FR,Wasen,,
555559652,FR,FR,Sources De Chaumont Sud Et Environs,,
555547133,FR,FR,Rnn - Les Pelouses De La Ferme Neuve,1995,
555640533,FR,FR,Cruet-Ferroux,,
555547077,FR,FR,Corridor De L'Ousse-Des-Bois,,
555640032,FR,FR,Condomine - Mirepoix,,
555546531,FR,FR,Etang Du Pre Fave,,
555640061,FR,FR,Val De Loire - Ile Des Goupys,,
555546921,FR,FR,Pelouse Du Bannie,,
555640454,FR,FR,Bois Des Gorges Du Lion,,
555547112,FR,FR,Pelouse Du Moulin A Vent,,
555640060,FR,FR,Val D'Allier - Ile De Ray,,
555546752,FR,FR,Prairies De Choisille (Les),,
555546702,FR,FR,Marais Et Source Du Sail,,
555640018,FR,FR,Graves Du Larus,,
555547129,FR,FR,Chaux De La Rodde,,
555640296,FR,FR,Les Pelouses De L'Epine,,
555640456,FR,FR,Grotte De La Denise Et Environs,,
555547106,FR,FR,Prairies Des Vallees De La Meuse Et De La Chiers (08) - La Culee Bouteille,,
555640136,FR,FR,Bessan,,
555640258,FR,FR,Les Meneuvres,,
555546728,FR,FR,Pont (Le),,
555640148,FR,FR,Tourbiere De Mallety,,
555640173,FR,FR,Marais Du Chancelier,,
555640494,FR,FR,Sources De Chassole,,
555546453,FR,FR,Erlen & Erlenmatten,,
555546499,FR,FR,Buehl,,
555546767,FR,FR,Chatillon Sur Cher,,
555639946,FR,FR,Les Pres De Menetreuil,,
555546462,FR,FR,Auf Den Unfueg,,
555639961,FR,FR,Oelberg,,
555546760,FR,FR,Puy Besnard (Le),,
555546566,FR,FR,Auf Der Hardt,,
555640038,FR,FR,Puy De Mur,,
555559562,FR,FR,Fronholz,,
555640455,FR,FR,Zone Humide D'Emat,,
555559639,FR,FR,"Prairies Des Vallees De La Meuse Et De La Chiers (08) - Petites Aisances, Les Bannets Et La Bonne",,
555546947,FR,FR,Coteau De La Riviere,,
555559728,FR,FR,Ancienne Carriere De Saint-Cricq,,
555640221,FR,FR,Etang Du Moulin,,
555640608,FR,FR,Prairie De La Seille,,
555640108,FR,FR,Tufiere De Montalieu,,
555640446,FR,FR,Culture De La Combe Charton,,
555546782,FR,FR,Bois Du Baracou,,
555546866,FR,FR,Cote Des Moineaux,,
555640134,FR,FR,Tresserre,,
555546519,FR,FR,Unter Rheinfeld,,
555547014,FR,FR,La Cavite Du Larris Millet,,
555640526,FR,FR,Pont Sapin,,
555546836,FR,FR,Le Cuvegney,,
555546516,FR,FR,Crastweg,,
555546813,FR,FR,Les Grands Roseaux,,
555547122,FR,FR,"Prairie De """"Pas De L'Ane"""" A Langres",,
555640017,FR,FR,Vallon Du Clamonde,,
555559690,FR,FR,Marais D'Avioth,,
555546696,FR,FR,Jasserie Des Chaumettes Et Environs,,
555640226,FR,FR,Etang De Doncourt,,
555640605,FR,FR,Croix Saint Marc,,
555640224,FR,FR,Notre-Dame Des Gouttes,,
555640339,FR,FR,Vallee Des Cailles (La),,
555546528,FR,FR,Biberbach,,
555640331,FR,FR,Frilliere (La),,
555546740,FR,FR,Ethouars (Les),,
555640293,FR,FR,Le Marais Et La Grande Prairie,,
555640284,FR,FR,Bois Des Fontenottes,,
555546534,FR,FR,Brunnstubenmatten,,
555546573,FR,FR,Muhlberg,,
555640484,FR,FR,Val D'Allier A Vergongheon,,
555546761,FR,FR,Colline (La),,
555640125,FR,FR,Camp De Rose - Gorges Du Tarn,,
555640567,FR,FR,Stribbahrr,,
555546865,FR,FR,Plateau De Beauregard,,
555559561,FR,FR,Baechtrettel,,
555640213,FR,FR,Pelouses De Bois Loiseau,,
555546871,FR,FR,Caves Du Rudemont,,
555640350,FR,FR,Les Pres A Pions,,
555546518,FR,FR,Kohlmatt,,
555546454,FR,FR,Bannmatten,,
555546993,FR,FR,Vallee De La Longere,,
555546616,FR,FR,Montagne De La Chaume,,
555546937,FR,FR,Chez Verdu,,
555639947,FR,FR,"Pre De Charvet, Le Fraquet",,
555546773,FR,FR,Tourbiere Du Petit Moulin,,
555559637,FR,FR,Dame De Grezeyroux,,
555640282,FR,FR,Les Chassagnes,,
555547016,FR,FR,Le Mont Cesar,,
555640461,FR,FR,Val D'Allier A Nonette,,
555640510,FR,FR,Marais Du Bruch,,
555640132,FR,FR,Montcalm,,
555546441,FR,FR,Bischenberg (Seifensieder),,
555640520,FR,FR,Crosagny-Braille,,
555639987,FR,FR,Kreisleeren,,
555547025,FR,FR,Les Larris De Lannoy-Cuillere,,
555546633,FR,FR,Planche Bernard,,
555640483,FR,FR,Val D'Allier A Beauregard-L'Evoque,,
555546983,FR,FR,Falunieres De Moulin-Pochas,,
555547017,FR,FR,Le Marais De Bourneville,,
555559744,FR,FR,Caves Du Tranger (Les),,
555639945,FR,FR,La Grande Isle,,
555639986,FR,FR,Neudoerfel,,
555640376,FR,FR,Coteau De Beau Peu,,
555640034,FR,FR,Sarrat De Dessus - Antras,,
555640621,FR,FR,Pre Du Gex,,
555546624,FR,FR,Ile De Brain,,
555640011,FR,FR,Grittlach,,
555546811,FR,FR,Cote Du Rudemont-La Cote,,
555547037,FR,FR,Notre-Dame De Vaux,,
555640357,FR,FR,Carriere De La Marbriere,,
555640272,FR,FR,Pelouses Et Prairies De Vievy,,
555639951,FR,FR,Prairies D'Huilly-Sur-Seille,,
555640194,FR,FR,Tourbiere De La Naucodie,,
555640141,FR,FR,Sources Du Taurion,,
555640546,FR,FR,Prairies,,
555640232,FR,FR,Cote Butel,,
555640412,FR,FR,Cabanes Neuves,,
555547085,FR,FR,Les Grands Faings,,
555640263,FR,FR,Ile De La Crevee,,
555559633,FR,FR,"Pelouse Des """"Charmes De Langres"""" A Brennes",,
555546789,FR,FR,Landes Et Tourbiere Du Ruisseau De Berbeyrolle,,
